Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
14-09-22,SPXW220914C03600000,338.5,-169.3,337.7,340.2,2,0,0.9988,0,2,3600,SPXW220914P03600000,0.5,-0.005,0.05,0.15,3676,0.7548,-0.0012,0,5701
14-09-22,SPXW220914C03625000,307,-175.8,312.9,315.3,1,0,0.9984,0,1,3625,SPXW220914P03625000,0.5,0.45,0,0.15,2147,0.6831,-0.0016,0,5096
14-09-22,SPXW220914C03640000,0,0,298.1,300.3,0,0,0.9981,0.0001,0,3640,SPXW220914P03640000,0.53,0.38,0,0.15,619,0.6522,-0.0019,0.0001,315
14-09-22,SPXW220914C03650000,268.7,0,287.8,290.3,0,0,0.9979,0.0001,5,3650,SPXW220914P03650000,0.62,-0.02,0,0.15,404,0.6316,-0.0021,0.0001,1786
14-09-22,SPXW220914C03660000,0,0,278.1,280.3,0,0,0.9976,0.0001,0,3660,SPXW220914P03660000,0.62,0.47,0,0.15,770,0.611,-0.0024,0.0001,47
14-09-22,SPXW220914C03670000,0,0,267.8,270.3,0,0,0.9972,0.0001,0,3670,SPXW220914P03670000,0.64,0.465,0,0.15,148,0.5904,-0.0028,0.0001,247
14-09-22,SPXW220914C03675000,295.02,0,262.6,265.3,0,0,0.9971,0.0001,1,3675,SPXW220914P03675000,0.71,0.535,0,0.2,95,0.5967,-0.0029,0.0001,939
14-09-22,SPXW220914C03680000,0,0,258.1,260.3,0,0,0.9969,0.0001,0,3680,SPXW220914P03680000,0.7,0.675,0.05,0.2,286,0.5997,-0.0031,0.0001,72
14-09-22,SPXW220914C03690000,0,0,248,250.4,0,0,0.9964,0.0001,0,3690,SPXW220914P03690000,0.77,0.57,0.05,0.2,292,0.5782,-0.0036,0.0001,263
14-09-22,SPXW220914C03700000,237.5,-170.35,238.2,240.4,1,0,0.9959,0.0001,2,3700,SPXW220914P03700000,0.87,0.6,0.05,0.2,4305,0.5567,-0.0041,0.0001,2565
14-09-22,SPXW220914C03710000,344.49,0,227.9,230.4,0,0,0.9952,0.0001,2,3710,SPXW220914P03710000,0.85,0.65,0.1,0.25,110,0.5552,-0.0048,0.0001,733
14-09-22,SPXW220914C03715000,0,0,223.2,225.4,0,0,0.9949,0.0002,0,3715,SPXW220914P03715000,0.85,0.125,0.1,0.25,77,0.5441,-0.0051,0.0002,66
14-09-22,SPXW220914C03720000,0,0,218.2,220.4,0,0,0.9945,0.0002,0,3720,SPXW220914P03720000,0.9,0.675,0.1,0.25,162,0.533,-0.0055,0.0002,250
14-09-22,SPXW220914C03725000,0,0,213.2,215.4,0,0,0.994,0.0002,0,3725,SPXW220914P03725000,0.9,0.675,0.1,0.3,415,0.53,-0.006,0.0002,442
14-09-22,SPXW220914C03730000,0,0,208.1,210.5,0,0,0.9936,0.0002,0,3730,SPXW220914P03730000,0.9,0.675,0.15,0.3,311,0.526,-0.0064,0.0002,368
14-09-22,SPXW220914C03735000,0,0,203.1,205.5,0,0,0.993,0.0002,0,3735,SPXW220914P03735000,0.95,0.825,0.15,0.3,342,0.5146,-0.007,0.0002,122
14-09-22,SPXW220914C03740000,262.23,-105.67,198.3,200.5,1,0,0.9924,0.0002,1,3740,SPXW220914P03740000,0.95,0.155,0.15,0.35,358,0.5097,-0.0076,0.0002,441
14-09-22,SPXW220914C03745000,0,0,193,195.5,0,0,0.9918,0.0003,0,3745,SPXW220914P03745000,1.05,0.3,0.2,0.35,271,0.5041,-0.0082,0.0003,158
14-09-22,SPXW220914C03750000,199.4,-158.5,188,190.5,2,0,0.991,0.0003,0,3750,SPXW220914P03750000,1.07,0.2,0.2,0.4,2670,0.4979,-0.009,0.0003,852
14-09-22,SPXW220914C03755000,0,0,183.3,185.5,0,0,0.9902,0.0003,0,3755,SPXW220914P03755000,1.1,0.05,0.25,0.4,493,0.4912,-0.0098,0.0003,215
14-09-22,SPXW220914C03760000,0,0,178,180.5,0,0,0.9893,0.0004,0,3760,SPXW220914P03760000,1.05,0.32,0.25,0.45,1512,0.484,-0.0107,0.0004,1543
14-09-22,SPXW220914C03765000,0,0,173.2,175.6,0,0,0.9883,0.0004,0,3765,SPXW220914P03765000,1.15,0.375,0.3,0.5,396,0.4807,-0.0117,0.0004,224
14-09-22,SPXW220914C03770000,0,0,168.1,170.6,0,0,0.9872,0.0004,0,3770,SPXW220914P03770000,1.15,0.375,0.3,0.5,1066,0.4685,-0.0128,0.0004,213
14-09-22,SPXW220914C03775000,162.8,-170.15,163.1,165.6,1,0,0.9859,0.0005,10,3775,SPXW220914P03775000,1.23,0.205,0.35,0.55,1223,0.464,-0.0141,0.0005,478
14-09-22,SPXW220914C03780000,177.87,0,158.4,160.6,0,0,0.9844,0.0005,10,3780,SPXW220914P03780000,1.3,0.675,0.4,0.6,517,0.4585,-0.0156,0.0005,206
14-09-22,SPXW220914C03785000,0,0,153.2,155.7,0,0,0.9828,0.0006,0,3785,SPXW220914P03785000,1.4,0.3,0.45,0.65,1257,0.4524,-0.0172,0.0006,224
14-09-22,SPXW220914C03790000,314.4,0,148.5,150.7,0,0,0.9809,0.0006,1,3790,SPXW220914P03790000,1.43,0.45,0.45,0.7,455,0.4426,-0.0191,0.0006,215
14-09-22,SPXW220914C03795000,142.7,-170.3,143,145.8,2,0,0.9788,0.0007,2,3795,SPXW220914P03795000,1.57,1.6,0.5,0.75,470,0.4354,-0.0212,0.0007,180
14-09-22,SPXW220914C03800000,183.37,-124.63,138.6,140.8,6,0,0.9763,0.0008,3,3800,SPXW220914P03800000,1.7,0.215,0.55,0.8,7066,0.4277,-0.0237,0.0008,2042
14-09-22,SPXW220914C03805000,129.2,-173.85,133.4,135.9,23,0,0.9735,0.0009,0,3805,SPXW220914P03805000,1.85,0.625,0.6,0.85,278,0.4194,-0.0265,0.0009,713
14-09-22,SPXW220914C03810000,0,0,128.5,130.9,0,0,0.9703,0.001,0,3810,SPXW220914P03810000,1.91,0.55,0.7,0.9,978,0.4129,-0.0297,0.001,1226
14-09-22,SPXW220914C03815000,0,0,123.8,126,0,0.2941,0.9667,0.0011,0,3815,SPXW220914P03815000,2.1,0.65,0.75,1,485,0.4056,-0.0333,0.0011,573
14-09-22,SPXW220914C03820000,192.32,0,118.7,121.1,0,0.2833,0.9625,0.0012,4,3820,SPXW220914P03820000,2.25,0.625,0.9,1.1,3511,0.4014,-0.0375,0.0012,534
14-09-22,SPXW220914C03825000,108.04,-175.06,113.8,116.2,1,0.299,0.9578,0.0013,13,3825,SPXW220914P03825000,2.55,0.75,0.95,1.2,1736,0.3927,-0.0422,0.0013,462
14-09-22,SPXW220914C03830000,244.2,0,109.1,111.4,0,0.3351,0.9523,0.0015,1,3830,SPXW220914P03830000,2.77,0.9,1.15,1.35,993,0.3897,-0.0477,0.0015,339
14-09-22,SPXW220914C03835000,118.8,0,104.4,106.6,0,0.3356,0.9461,0.0016,6,3835,SPXW220914P03835000,3.03,1.075,1.25,1.5,741,0.3824,-0.0539,0.0016,832
14-09-22,SPXW220914C03840000,95.57,-172.58,99.5,101.8,83,0.3407,0.9391,0.0018,16,3840,SPXW220914P03840000,3.3,1.2,1.45,1.75,2759,0.3795,-0.0609,0.0018,744
14-09-22,SPXW220914C03845000,91.02,-172.13,94.4,97,153,0.3232,0.9311,0.002,4,3845,SPXW220914P03845000,3.66,1.55,1.7,2,1133,0.3761,-0.0689,0.002,365
14-09-22,SPXW220914C03850000,84.93,-173.27,90.2,92.3,27,0.3407,0.9221,0.0023,32,3850,SPXW220914P03850000,3.98,1.75,2,2.3,7891,0.3733,-0.0779,0.0023,1485
14-09-22,SPXW220914C03855000,109.4,0,85.5,87.6,0,0.3396,0.9119,0.0025,10,3855,SPXW220914P03855000,4.47,4.2,2.3,2.65,1100,0.3698,-0.0881,0.0025,226
14-09-22,SPXW220914C03860000,81.48,-166.77,80.5,82.9,4,0.3302,0.9004,0.0028,1,3860,SPXW220914P03860000,4.68,2.35,2.7,3.1,3069,0.3682,-0.0996,0.0028,162
14-09-22,SPXW220914C03865000,73.11,-170.14,75.9,78.3,73,0.3295,0.8876,0.0031,6,3865,SPXW220914P03865000,5.48,4.525,3.2,3.6,1547,0.3669,-0.1124,0.0031,518
14-09-22,SPXW220914C03870000,72.58,-165.72,71.9,73.9,158,0.3409,0.8734,0.0034,2,3870,SPXW220914P03870000,6.11,3.375,3.7,4.2,1589,0.3651,-0.1267,0.0034,361
14-09-22,SPXW220914C03875000,70.07,-163.28,67.1,69.5,68,0.332,0.8575,0.0037,13,3875,SPXW220914P03875000,6.77,3.5,4.3,4.8,3921,0.3626,-0.1425,0.0037,489
14-09-22,SPXW220914C03880000,64.82,-163.58,62.8,65.2,149,0.3339,0.84,0.004,118,3880,SPXW220914P03880000,7.6,4.4,5,5.5,3085,0.3606,-0.16,0.004,999
14-09-22,SPXW220914C03885000,69.77,-153.68,58.9,61,39,0.3402,0.8209,0.0043,22,3885,SPXW220914P03885000,8.47,4.92,5.7,6.2,3454,0.3566,-0.1791,0.0043,2921
14-09-22,SPXW220914C03890000,57.45,-161.05,54.9,56.8,87,0.3376,0.7999,0.0047,87,3890,SPXW220914P03890000,9.3,5.675,6.6,7.1,3199,0.355,-0.2001,0.0047,284
14-09-22,SPXW220914C03895000,53.3,-160.25,50.7,52.9,147,0.3339,0.7771,0.005,88,3895,SPXW220914P03895000,10.6,6.7,7.5,8.1,1418,0.3523,-0.2229,0.005,246
14-09-22,SPXW220914C03900000,47.5,-157.74,46.9,48.9,412,0.3349,0.7525,0.0053,197,3900,SPXW220914P03900000,11.7,8.05,8.7,9.2,16395,0.3512,-0.2475,0.0053,1667
14-09-22,SPXW220914C03905000,44.35,-159.4,43.3,45.1,92,0.3351,0.7261,0.0056,100,3905,SPXW220914P03905000,12.85,11.95,9.9,10.5,1933,0.3496,-0.2739,0.0056,189
14-09-22,SPXW220914C03910000,42.39,-156.46,39.7,41.6,165,0.331,0.698,0.006,44,3910,SPXW220914P03910000,14.5,10.675,11.3,11.9,2975,0.3483,-0.302,0.006,387
14-09-22,SPXW220914C03915000,38.57,-159.15,35.9,38.5,80,0.3346,0.6682,0.0062,22,3915,SPXW220914P03915000,16,10.75,12.9,13.5,2289,0.3479,-0.3318,0.0062,185
14-09-22,SPXW220914C03920000,33.85,-154.73,32.7,34.6,470,0.3299,0.637,0.0065,246,3920,SPXW220914P03920000,17.8,13.05,14.5,15.2,2717,0.3459,-0.363,0.0065,279
14-09-22,SPXW220914C03925000,32.41,-151.15,29.9,31.5,539,0.332,0.6045,0.0067,47,3925,SPXW220914P03925000,19.7,14.105,16.4,17.1,5076,0.3453,-0.3955,0.0067,743
14-09-22,SPXW220914C03930000,27.88,-150.35,27.6,28.3,1184,0.3345,0.5709,0.0068,124,3930,SPXW220914P03930000,21.83,15.675,18.4,19.1,4090,0.3438,-0.4291,0.0068,261
14-09-22,SPXW220914C03935000,25.1,-149.95,24.7,25.4,479,0.3322,0.5365,0.007,85,3935,SPXW220914P03935000,23.3,18.225,20.6,21.2,2619,0.3421,-0.4635,0.007,304
14-09-22,SPXW220914C03940000,22.3,-148.35,22.1,22.8,722,0.3317,0.5016,0.007,183,3940,SPXW220914P03940000,26.42,19.75,22.9,23.6,4509,0.3409,-0.4984,0.007,1039
14-09-22,SPXW220914C03945000,20.15,-142.25,19.6,20.3,705,0.3293,0.4665,0.007,31,3945,SPXW220914P03945000,28.1,22.55,24.9,26.5,2493,0.3386,-0.5335,0.007,702
14-09-22,SPXW220914C03950000,17.8,-140.89,17.3,17.9,1940,0.3281,0.4314,0.007,232,3950,SPXW220914P03950000,30.18,24.75,27.5,29.3,11338,0.3381,-0.5686,0.007,2580
14-09-22,SPXW220914C03955000,15.6,-140.15,15.1,15.8,703,0.3264,0.3966,0.0068,85,3955,SPXW220914P03955000,32.92,30.32,30.4,32.1,2551,0.3359,-0.6034,0.0068,269
14-09-22,SPXW220914C03960000,13.69,-135.95,13.1,13.8,2103,0.3243,0.3623,0.0067,86,3960,SPXW220914P03960000,35.92,34.15,33.4,35.5,3457,0.3372,-0.6377,0.0067,526
14-09-22,SPXW220914C03965000,12.06,-136.05,11.3,11.9,922,0.3217,0.3287,0.0065,73,3965,SPXW220914P03965000,38.62,35.47,36.7,38.9,1624,0.3383,-0.6713,0.0065,685
14-09-22,SPXW220914C03970000,10.2,-131.35,9.7,10.3,1366,0.3205,0.296,0.0062,104,3970,SPXW220914P03970000,44.03,40.58,40.1,42.2,2601,0.337,-0.704,0.0062,309
14-09-22,SPXW220914C03975000,8.7,-128,8.4,8.9,1940,0.3208,0.2646,0.006,97,3975,SPXW220914P03975000,46.45,42.65,43.5,45.4,2559,0.332,-0.7354,0.006,778
14-09-22,SPXW220914C03980000,7.55,-123.25,7,7.6,3052,0.3183,0.2347,0.0056,243,3980,SPXW220914P03980000,51.57,47.37,47.4,49.5,3874,0.3368,-0.7653,0.0056,676
14-09-22,SPXW220914C03985000,6.4,-120.63,5.9,6.4,2352,0.3168,0.2064,0.0052,93,3985,SPXW220914P03985000,55.42,50.82,51.1,53.1,2161,0.3316,-0.7936,0.0052,231
14-09-22,SPXW220914C03990000,5.37,-116.55,4.9,5.4,3701,0.3155,0.18,0.0048,364,3990,SPXW220914P03990000,63.9,58.8,55.2,57.1,1553,0.3336,-0.82,0.0048,340
14-09-22,SPXW220914C03995000,4.52,-113.05,4,4.5,2130,0.3134,0.1556,0.0044,582,3995,SPXW220914P03995000,61.37,55.77,59.3,61.2,1389,0.3333,-0.8444,0.0044,278
14-09-22,SPXW220914C04000000,3.77,-109.8,3.3,3.8,8646,0.3135,0.1335,0.004,754,4000,SPXW220914P04000000,67.71,61.56,63.5,66,5704,0.3402,-0.8665,0.004,1399
14-09-22,SPXW220914C04005000,3.12,-105.7,2.75,3.1,1670,0.3129,0.1136,0.0036,240,4005,SPXW220914P04005000,76.96,70.21,67.9,69.9,850,0.3361,-0.8864,0.0036,166
14-09-22,SPXW220914C04010000,2.65,-102.6,2.25,2.6,4168,0.3134,0.0959,0.0032,231,4010,SPXW220914P04010000,76.55,69.15,72.3,74.9,1108,0.345,-0.9041,0.0032,252
14-09-22,SPXW220914C04015000,2.18,-98.35,1.8,2.15,2377,0.3129,0.0804,0.0028,219,4015,SPXW220914P04015000,81.55,73.45,76.8,79.2,864,0.3432,-0.9196,0.0028,307
14-09-22,SPXW220914C04020000,1.83,-94.7,1.45,1.75,2750,0.3126,0.067,0.0025,175,4020,SPXW220914P04020000,85.71,76.81,81.4,83.7,760,0.3401,-0.933,0.0025,263
14-09-22,SPXW220914C04025000,1.5,-90.8,1.2,1.45,2861,0.3142,0.0556,0.0021,694,4025,SPXW220914P04025000,87.59,77.84,86.1,88.8,769,0.3557,-0.9444,0.0021,453
14-09-22,SPXW220914C04030000,1.2,-87,0.9,1.15,2628,0.3118,0.0458,0.0018,444,4030,SPXW220914P04030000,94.77,84.07,90.8,93.3,422,0.359,-0.9542,0.0018,144
14-09-22,SPXW220914C04035000,1.07,-83.47,0.8,0.95,2220,0.3158,0.0377,0.0016,942,4035,SPXW220914P04035000,99.52,87.82,95.6,98.1,400,0.3604,-0.9623,0.0016,304
14-09-22,SPXW220914C04040000,0.85,-79.6,0.5,0.75,4383,0.31,0.0309,0.0013,1122,4040,SPXW220914P04040000,114.54,101.79,100.5,102.8,1851,0.3597,-0.9691,0.0013,1162
14-09-22,SPXW220914C04045000,0.7,-76.1,0.4,0.6,1633,0.311,0.0253,0.0011,150,4045,SPXW220914P04045000,112.54,98.64,105.3,107.8,418,0.3737,-0.9747,0.0011,239
14-09-22,SPXW220914C04050000,0.57,-72.4,0.4,0.5,5845,0.3179,0.0207,0.0009,548,4050,SPXW220914P04050000,114,98.9,110.2,112.7,2973,0.3818,-0.9794,0.0009,1001
14-09-22,SPXW220914C04055000,0.45,-68.85,0.2,0.4,2191,0.3107,0.0169,0.0008,385,4055,SPXW220914P04055000,117.77,101.27,115.1,117.6,295,0.3892,-0.9831,0.0008,275
14-09-22,SPXW220914C04060000,0.4,-65.35,0.15,0.35,2613,0.3141,0.0138,0.0007,455,4060,SPXW220914P04060000,122.67,104.77,120.1,122.6,292,0.4026,-0.9862,0.0007,345
14-09-22,SPXW220914C04065000,0.35,-61.9,0.1,0.3,4234,0.3158,0.0113,0.0006,2135,4065,SPXW220914P04065000,126.52,107.12,125,127.5,769,0.4092,-0.9887,0.0006,406
14-09-22,SPXW220914C04070000,0.28,-58.4,0.15,0.25,3528,0.3266,0.0093,0.0005,196,4070,SPXW220914P04070000,133.5,112.55,130,132.5,170,0.4223,-0.9907,0.0005,407
14-09-22,SPXW220914C04075000,0.25,-55.15,0.05,0.2,2917,0.3186,0.0076,0.0004,315,4075,SPXW220914P04075000,142.4,119.8,134.9,137.1,770,0.4157,-0.9924,0.0004,441
14-09-22,SPXW220914C04080000,0.2,-52,0.05,0.2,2920,0.3288,0.0063,0.0003,459,4080,SPXW220914P04080000,146.9,122.5,139.9,142.1,434,0.4282,-0.9937,0.0003,310
14-09-22,SPXW220914C04085000,0.15,-48.9,0,0.15,3413,0.3204,0.0053,0.0003,350,4085,SPXW220914P04085000,155.9,115.85,144.9,147.4,497,0.4532,-0.9947,0.0003,445
14-09-22,SPXW220914C04090000,0.12,-45.9,0,0.15,3892,0.3301,0.0044,0.0002,1159,4090,SPXW220914P04090000,152.42,124.17,149.9,152.1,269,0.453,-0.9956,0.0002,314
14-09-22,SPXW220914C04095000,0.1,-43,0.05,0.15,2215,0.3503,0.0038,0.0002,276,4095,SPXW220914P04095000,152.36,122.06,154.8,157.2,48,0.4558,-0.9962,0.0002,181
14-09-22,SPXW220914C04100000,0.1,-40.2,0,0.15,4155,0.3493,0.0032,0.0002,1794,4100,SPXW220914P04100000,162.32,129.82,159.8,162.2,801,0.4678,-0.9968,0.0002,964
14-09-22,SPXW220914C04105000,0.07,-37.53,0,0.1,1724,0.3446,0.0028,0.0001,294,4105,SPXW220914P04105000,126.52,91.72,164.8,167.1,37,0.4849,-0.9972,0.0001,278
14-09-22,SPXW220914C04110000,0.05,-34.95,0,0.1,3105,0.3543,0.0025,0.0001,809,4110,SPXW220914P04110000,171.2,134,169.8,172.1,626,0.4969,-0.9975,0.0001,384
14-09-22,SPXW220914C04115000,0.07,-32.43,0,0.1,1030,0.3634,0.0022,0.0001,644,4115,SPXW220914P04115000,175,135.3,174.8,177.2,31,0.5037,-0.9977,0.0001,743
14-09-22,SPXW220914C04120000,0.07,-30.03,0,0.1,2530,0.3725,0.002,0.0001,1111,4120,SPXW220914P04120000,113.57,71.27,179.8,182.3,3,0.5309,-0.9979,0.0001,175
14-09-22,SPXW220914C04125000,0.07,-27.83,0,0.1,1867,0.3816,0.0019,0.0001,1562,4125,SPXW220914P04125000,165.27,120.17,184.8,187.3,14,0.5429,-0.9981,0.0001,491
14-09-22,SPXW220914C04130000,0.07,-25.63,0,0.1,1362,0.3907,0.0018,0.0001,598,4130,SPXW220914P04130000,204.01,156.11,189.8,192,7,0.539,-0.9982,0.0001,74
14-09-22,SPXW220914C04135000,0.07,-23.53,0,0.1,849,0.3997,0.0017,0.0001,463,4135,SPXW220914P04135000,207.63,156.83,194.8,197.1,18,0.5563,-0.9983,0.0001,41
14-09-22,SPXW220914C04140000,0.05,-21.6,0,0.1,1741,0.4088,0.0016,0.0001,710,4140,SPXW220914P04140000,179.35,125.45,199.8,202.1,30,0.568,-0.9984,0.0001,53
14-09-22,SPXW220914C04145000,0.05,-19.75,0,0.1,3214,0.4177,0.0015,0.0001,328,4145,SPXW220914P04145000,58.3,0,204.8,207.3,0,0.5906,-0.9985,0.0001,153
14-09-22,SPXW220914C04150000,0.05,-18.05,0,0.1,1662,0.4267,0.0015,0.0001,1267,4150,SPXW220914P04150000,186.75,126.45,209.8,212.3,32,0.6023,-0.9985,0.0001,185
14-09-22,SPXW220914C04155000,0.05,-16.35,0,0.1,611,0.4356,0.0014,0.0001,172,4155,SPXW220914P04155000,163.85,100.25,214.8,217.3,4,0.6141,-0.9986,0.0001,145
14-09-22,SPXW220914C04160000,0.05,-14.85,0,0.1,789,0.4445,0.0014,0.0001,775,4160,SPXW220914P04160000,172.64,105.54,219.8,222.3,8,0.6258,-0.9986,0.0001,156
14-09-22,SPXW220914C04165000,0.05,-13.45,0,0.1,551,0.4534,0.0014,0.0001,318,4165,SPXW220914P04165000,219.15,148.5,224.8,227.3,2,0.6374,-0.9986,0.0001,17
14-09-22,SPXW220914C04170000,0.05,-12.05,0,0.1,902,0.4622,0.0013,0.0001,775,4170,SPXW220914P04170000,221.71,147.36,229.8,232.3,5,0.649,-0.9987,0.0001,86
14-09-22,SPXW220914C04175000,0.07,-10.83,0,0.1,462,0.471,0.0013,0.0001,855,4175,SPXW220914P04175000,161.98,83.83,234.8,237.3,1,0.6606,-0.9987,0.0001,69
14-09-22,SPXW220914C04180000,0.07,-9.68,0,0.1,221,0.4798,0.0013,0,318,4180,SPXW220914P04180000,216.75,134.8,239.8,242.3,4,0.6721,-0.9987,0,66
14-09-22,SPXW220914C04185000,0.05,-8.65,0,0.05,151,0.4601,0.0012,0,241,4185,SPXW220914P04185000,235.83,149.93,244.8,247,1,0.6651,-0.9988,0,6
14-09-22,SPXW220914C04190000,0.05,-7.7,0,0.05,383,0.4684,0.0012,0,442,4190,SPXW220914P04190000,201.99,112.04,249.8,252.3,17,0.695,-0.9988,0,20
14-09-22,SPXW220914C04195000,0.05,-6.8,0,0.05,547,0.4767,0.0012,0,414,4195,SPXW220914P04195000,210.15,116.1,254.8,257.3,1,0.7064,-0.9988,0,13
14-09-22,SPXW220914C04200000,0.05,-6.05,0,0.05,821,0.4849,0.0012,0,1835,4200,SPXW220914P04200000,253,154.7,259.8,262.3,25,0.7178,-0.9988,0,243
14-09-22,SPXW220914C04205000,0.05,-5.25,0,0.05,313,0.4932,0.0012,0,496,4205,SPXW220914P04205000,256.56,154.06,264.8,267.3,12,0.7291,-0.9988,0,20
14-09-22,SPXW220914C04210000,0.05,-4.65,0,0.05,217,0.5014,0.0011,0,360,4210,SPXW220914P04210000,277.82,170.92,269.8,272.3,19,0.7404,-0.9989,0,31
14-09-22,SPXW220914C04215000,0.05,-4.05,0,0.05,208,0.5096,0.0011,0,261,4215,SPXW220914P04215000,289.7,178.4,274.8,277.3,8,0.7517,-0.9989,0,64
14-09-22,SPXW220914C04220000,0.05,-3.5,0,0.05,248,0.5178,0.0011,0,282,4220,SPXW220914P04220000,233.23,117.48,279.8,282.3,7,0.7629,-0.9989,0,49
14-09-22,SPXW220914C04225000,0.05,-3.05,0,0.05,234,0.526,0.0011,0,425,4225,SPXW220914P04225000,151.2,0,284.8,287.3,0,0.7741,-0.9989,0,22
14-09-22,SPXW220914C04230000,0.05,-2.6,0,0.05,119,0.5341,0.0011,0,863,4230,SPXW220914P04230000,245.64,120.74,289.8,292.3,4,0.7852,-0.9989,0,29
14-09-22,SPXW220914C04235000,0.05,-2.25,0,0.05,62,0.5422,0.001,0,989,4235,SPXW220914P04235000,293.5,164,294.8,297,3,0.7757,-0.999,0,8
14-09-22,SPXW220914C04240000,0.05,-1.925,0,0.05,71,0.5503,0.001,0,289,4240,SPXW220914P04240000,166.95,0,299.8,302.3,0,0.8074,-0.999,0,71
14-09-22,SPXW220914C04245000,0.1,-1.6,0,0.05,324,0.5584,0.001,0,725,4245,SPXW220914P04245000,142.2,0,304.8,307,0,0.7974,-0.999,0,13
14-09-22,SPXW220914C04250000,0.05,-1.4,0,0.05,418,0.5665,0.001,0,1561,4250,SPXW220914P04250000,138.76,0,309.8,312.3,0,0.8295,-0.999,0,586
14-09-22,SPXW220914C04255000,0.05,-1.175,0,0.05,46,0.5745,0.001,0,155,4255,SPXW220914P04255000,346.13,0,314.8,317.3,0,0.8405,-0.999,0,44
14-09-22,SPXW220914C04260000,0.08,-0.97,0,0.05,4,0.5825,0.001,0,208,4260,SPXW220914P04260000,131.77,0,319.8,322.3,0,0.8514,-0.999,0,41
14-09-22,SPXW220914C04265000,0.05,-0.825,0,0.05,9,0.5906,0.001,0,285,4265,SPXW220914P04265000,169.16,0,324.8,327.3,0,0.8623,-0.999,0,5
14-09-22,SPXW220914C04270000,0.05,-0.7,0,0.05,26,0.5985,0.001,0,199,4270,SPXW220914P04270000,174.04,0,329.8,332.3,0,0.8732,-0.999,0,114
14-09-22,SPXW220914C04275000,0.05,-0.575,0,0.05,98,0.6065,0.0009,0,957,4275,SPXW220914P04275000,348.85,181,334.8,337.3,2,0.8841,-0.9991,0,4
14-09-22,SPXW220914C04280000,0.05,-0.475,0,0.05,6,0.6145,0.0009,0,284,4280,SPXW220914P04280000,272.15,99.4,339.8,342.3,1,0.8949,-0.9991,0,10
14-09-22,SPXW220914C04285000,0.05,-0.4,0,0.05,28,0.6224,0.0009,0,109,4285,SPXW220914P04285000,83.8,0,344.8,347.3,0,0.9057,-0.9991,0,32
14-09-22,SPXW220914C04290000,0.05,-0.3,0,0.05,18,0.6303,0.0009,0,182,4290,SPXW220914P04290000,184.08,0,349.8,352.3,0,0.9165,-0.9991,0,49
14-09-22,SPXW220914C04295000,0.35,0,0,0.05,0,0.6382,0.0009,0,93,4295,SPXW220914P04295000,169.54,0,354.8,357.3,0,0.9272,-0.9991,0,1
14-09-22,SPXW220914C04300000,0.05,-0.175,0,0.05,9,0.6461,0.0009,0,825,4300,SPXW220914P04300000,198.65,0,359.8,362.3,0,0.9379,-0.9991,0,118
14-09-22,SPXW220914C04305000,0.05,-0.15,0,0.05,2,0.654,0.0009,0,75,4305,SPXW220914P04305000,88.6,0,364.8,367.3,0,0.9486,-0.9991,0,17
14-09-22,SPXW220914C04310000,0.05,-0.125,0,0.05,11,0.6619,0.0008,0,1057,4310,SPXW220914P04310000,197.13,0,369.8,372.3,0,0.9593,-0.9992,0,70
14-09-22,SPXW220914C04315000,0.05,-0.1,0,0.05,22,0.6697,0.0008,0,300,4315,SPXW220914P04315000,93.5,0,374.8,377.3,0,0.9699,-0.9992,0,14
14-09-22,SPXW220914C04320000,0.25,0,0,0.05,0,0.6775,0.0008,0,49,4320,SPXW220914P04320000,227.76,0,379.8,382.3,0,0.9805,-0.9992,0,16
14-09-22,SPXW220914C04325000,0.1,0,0,0.05,0,0.6853,0.0008,0,1858,4325,SPXW220914P04325000,253.58,0,384.8,387.3,0,0.9911,-0.9992,0,0
14-09-22,SPXW220914C04330000,0.1,0,0,0.05,0,0.6931,0.0008,0,78,4330,SPXW220914P04330000,216.98,0,389.8,392.3,0,1.0016,-0.9992,0,0
14-09-22,SPXW220914C04335000,0.07,0,0,0.05,0,0.7009,0.0008,0,46,4335,SPXW220914P04335000,0,0,394.8,397,0,0.9876,-0.9992,0,0
14-09-22,SPXW220914C04340000,0.15,0,0,0.05,0,0.7086,0.0008,0,720,4340,SPXW220914P04340000,138.54,0,399.8,402.3,0,1.0227,-0.9992,0,25
14-09-22,SPXW220914C04345000,0.1,0,0,0.05,0,0.7164,0.0008,0,14,4345,SPXW220914P04345000,240,0,404.8,407.3,0,1.0331,-0.9992,0,121
14-09-22,SPXW220914C04350000,0.05,0,0,0.05,4,0.7241,0.0008,0,283,4350,SPXW220914P04350000,224.95,0,409.8,412.3,0,1.0436,-0.9992,0,21
14-09-22,SPXW220914C04355000,0.18,0,0,0.05,0,0.7318,0.0008,0,43,4355,SPXW220914P04355000,124,0,414.8,417.3,0,1.054,-0.9992,0,21
14-09-22,SPXW220914C04360000,0.05,0,0,0.05,1,0.7395,0.0008,0,97,4360,SPXW220914P04360000,126.8,0,419.8,422.3,0,1.0644,-0.9992,0,21
